"index";"seat_id";"show_id";"mode"
42545;13;434;""
42546;14;434;""
42547;15;434;""
42548;16;434;""
42549;17;434;""
42550;18;434;""
42551;19;434;""
42552;20;434;""
42553;21;434;""
42554;22;434;""
42555;23;434;""
42556;24;434;""
42557;25;434;""
42558;26;434;""
42559;27;434;""
42560;28;434;""
42561;29;434;""
42562;30;434;""
42563;31;434;""
42564;32;434;""
42565;33;434;""
42566;34;434;""
42567;35;434;""
42568;36;434;""
42569;37;434;""
42570;38;434;""
42571;39;434;""
42572;40;434;""
42573;41;434;""
42574;42;434;""
42575;43;434;""
42576;44;434;""
42577;45;434;""
42578;46;434;""
42579;47;434;""
42580;48;434;""
42581;49;434;""
42582;50;434;""
42583;51;434;""
42584;52;434;""
42585;53;434;""
42586;54;434;""
42587;55;434;""
42588;56;434;""
42589;57;434;""
42590;58;434;""
42591;59;434;""
42592;60;434;""
42593;61;434;""
42594;62;434;""
42595;63;434;""
42596;64;434;""
42597;65;434;""
42598;66;434;""
42599;67;434;""
42600;68;434;""
42601;69;434;""
42602;70;434;""
42603;71;434;""
42604;72;434;""
42605;73;434;""
42606;74;434;""
42607;75;434;""
42608;76;434;""
42609;77;434;""
42610;78;434;""
42611;79;434;""
42612;80;434;""
42613;81;434;""
42614;82;434;""
42615;83;434;""
42616;84;434;""
42617;85;434;""
42618;86;434;""
42619;87;434;""
42620;88;434;""
42621;89;434;""
42622;90;434;""
42623;91;434;""
42624;92;434;""
42625;93;434;""
42626;94;434;""
42627;95;434;""
42628;96;434;""
42629;97;434;""
42630;0;435;""
42631;1;435;""
42632;2;435;""
42633;3;435;""
42634;4;435;""
42635;5;435;""
42636;6;435;""
42637;7;435;""
42638;8;435;""
42639;9;435;""
42640;10;435;""
42641;11;435;""
42642;12;435;""
42643;13;435;""
42644;14;435;""
42645;15;435;""
42646;16;435;""
42647;17;435;""
42648;18;435;""
42649;19;435;""
42650;20;435;""
42651;21;435;""
42652;22;435;""
42653;23;435;""
42654;24;435;""
42655;25;435;""
42656;26;435;""
42657;27;435;""
42658;28;435;""
42659;29;435;""
42660;30;435;""
42661;31;435;""
42662;32;435;""
42663;33;435;""
42664;34;435;""
42665;35;435;""
42666;36;435;""
42667;37;435;""
42668;38;435;""
42669;39;435;""
42670;40;435;""
42671;41;435;""
42672;42;435;""
42673;43;435;""
42674;44;435;""
42675;45;435;""
42676;46;435;""
42677;47;435;""
42678;48;435;""
42679;49;435;""
42680;50;435;""
42681;51;435;""
42682;52;435;""
42683;53;435;""
42684;54;435;""
42685;55;435;""
42686;56;435;""
42687;57;435;""
42688;58;435;""
42689;59;435;""
42690;60;435;""
42691;61;435;""
42692;62;435;""
42693;63;435;""
42694;64;435;""
42695;65;435;""
42696;66;435;""
42697;67;435;""
42698;68;435;""
42699;69;435;""
42700;70;435;""
42701;71;435;""
42702;72;435;""
42703;73;435;""
42704;74;435;""
42705;75;435;""
42706;76;435;""
42707;77;435;""
42708;78;435;""
42709;79;435;""
42710;80;435;""
42711;81;435;""
42712;82;435;""
42713;83;435;""
42714;84;435;""
42715;85;435;""
42716;86;435;""
42717;87;435;""
42718;88;435;""
42719;89;435;""
42720;90;435;""
42721;91;435;""
42722;92;435;""
42723;93;435;""
42724;94;435;""
42725;95;435;""
42726;96;435;""
42727;97;435;""
42728;0;436;""
42729;1;436;""
42730;2;436;""
42731;3;436;""
42732;4;436;""
42733;5;436;""
42734;6;436;""
42735;7;436;""
42736;8;436;""
42737;9;436;""
42738;10;436;""
42739;11;436;""
42740;12;436;""
42741;13;436;""
42742;14;436;""
42743;15;436;""
42744;16;436;""
42745;17;436;""
42746;18;436;""
42747;19;436;""
42748;20;436;""
42749;21;436;""
42750;22;436;""
42751;23;436;""
42752;24;436;""
42753;25;436;""
42754;26;436;""
42755;27;436;""
42756;28;436;""
42757;29;436;""
42758;30;436;""
42759;31;436;""
42760;32;436;""
42761;33;436;""
42762;34;436;""
42763;35;436;""
42764;36;436;""
42765;37;436;""
42766;38;436;""
42767;39;436;""
42768;40;436;""
42769;41;436;""
42770;42;436;""
42771;43;436;""
42772;44;436;""
42773;45;436;""
42774;46;436;""
42775;47;436;""
42776;48;436;""
42777;49;436;""
42778;50;436;""
42779;51;436;""
42780;52;436;""
42781;53;436;""
42782;54;436;""
42783;55;436;""
42784;56;436;""
42785;57;436;""
42786;58;436;""
42787;59;436;""
42788;60;436;""
42789;61;436;""
42790;62;436;""
42791;63;436;""
42792;64;436;""
42793;65;436;""
42794;66;436;""
42795;67;436;""
42796;68;436;""
42797;69;436;""
42798;70;436;""
42799;71;436;""
42800;72;436;""
42801;73;436;""
42802;74;436;""
42803;75;436;""
42804;76;436;""
42805;77;436;""
42806;78;436;""
42807;79;436;""
42808;80;436;""
42809;81;436;""
42810;82;436;""
42811;83;436;""
42812;84;436;""
42813;85;436;""
42814;86;436;""
42815;87;436;""
42816;88;436;""
42817;89;436;""
42818;90;436;""
42819;91;436;""
42820;92;436;""
42821;93;436;""
42822;94;436;""
42823;95;436;""
42824;96;436;""
42825;97;436;""
42826;0;437;""
42827;1;437;""
42828;2;437;""
42829;3;437;""
42830;4;437;""
42831;5;437;""
42832;6;437;""
42833;7;437;""
42834;8;437;""
42835;9;437;""
42836;10;437;""
42837;11;437;""
42838;12;437;""
42839;13;437;""
42840;14;437;""
42841;15;437;""
42842;16;437;""
42843;17;437;""
42844;18;437;""
42845;19;437;""
42846;20;437;""
42847;21;437;""
42848;22;437;""
42849;23;437;""
42850;24;437;""
42851;25;437;""
42852;26;437;""
42853;27;437;""
42854;28;437;""
42855;29;437;""
42856;30;437;""
42857;31;437;""
42858;32;437;""
42859;33;437;""
42860;34;437;""
42861;35;437;""
42862;36;437;""
42863;37;437;""
42864;38;437;""
42865;39;437;""
42866;40;437;""
42867;41;437;""
42868;42;437;""
42869;43;437;""
42870;44;437;""
42871;45;437;""
42872;46;437;""
42873;47;437;""
42874;48;437;""
42875;49;437;""
42876;50;437;""
42877;51;437;""
42878;52;437;""
42879;53;437;""
42880;54;437;""
42881;55;437;""
42882;56;437;""
42883;57;437;""
42884;58;437;""
42885;59;437;""
42886;60;437;""
42887;61;437;""
42888;62;437;""
42889;63;437;""
42890;64;437;""
42891;65;437;""
42892;66;437;""
42893;67;437;""
42894;68;437;""
42895;69;437;""
42896;70;437;""
42897;71;437;""
42898;72;437;""
42899;73;437;""
42900;74;437;""
42901;75;437;""
42902;76;437;""
42903;77;437;""
42904;78;437;""
42905;79;437;""
42906;80;437;""
42907;81;437;""
42908;82;437;""
42909;83;437;""
42910;84;437;""
42911;85;437;""
42912;86;437;""
42913;87;437;""
42914;88;437;""
42915;89;437;""
42916;90;437;""
42917;91;437;""
42918;92;437;""
42919;93;437;""
42920;94;437;""
42921;95;437;""
42922;96;437;""
42923;97;437;""
42924;0;438;""
42925;1;438;""
42926;2;438;""
42927;3;438;""
42928;4;438;""
42929;5;438;""
42930;6;438;""
42931;7;438;""
42932;8;438;""
42933;9;438;""
42934;10;438;""
42935;11;438;""
42936;12;438;""
42937;13;438;""
42938;14;438;""
42939;15;438;""
42940;16;438;""
42941;17;438;""
42942;18;438;""
42943;19;438;""
42944;20;438;""
42945;21;438;""
42946;22;438;""
42947;23;438;""
42948;24;438;""
42949;25;438;""
42950;26;438;""
42951;27;438;""
42952;28;438;""
42953;29;438;""
42954;30;438;""
42955;31;438;""
42956;32;438;""
42957;33;438;""
42958;34;438;""
42959;35;438;""
42960;36;438;""
42961;37;438;""
42962;38;438;""
42963;39;438;""
42964;40;438;""
42965;41;438;""
42966;42;438;""
42967;43;438;""
42968;44;438;""
42969;45;438;""
42970;46;438;""
42971;47;438;""
42972;48;438;""
42973;49;438;""
42974;50;438;""
42975;51;438;""
42976;52;438;""
42977;53;438;""
42978;54;438;""
42979;55;438;""
42980;56;438;""
42981;57;438;""
42982;58;438;""
42983;59;438;""
42984;60;438;""
42985;61;438;""
42986;62;438;""
42987;63;438;""
42988;64;438;""
42989;65;438;""
42990;66;438;""
42991;67;438;""
42992;68;438;""
42993;69;438;""
42994;70;438;""
42995;71;438;""
42996;72;438;""
42997;73;438;""
42998;74;438;""
42999;75;438;""
43000;76;438;""
43001;77;438;""
43002;78;438;""
43003;79;438;""
43004;80;438;""
43005;81;438;""
43006;82;438;""
43007;83;438;""
43008;84;438;""
43009;85;438;""
43010;86;438;""
43011;87;438;""
43012;88;438;""
43013;89;438;""
43014;90;438;""
43015;91;438;""
43016;92;438;""
43017;93;438;""
43018;94;438;""
43019;95;438;""
43020;96;438;""
43021;97;438;""
43022;0;439;""
43023;1;439;""
43024;2;439;""
43025;3;439;""
43026;4;439;""
43027;5;439;""
43028;6;439;""
43029;7;439;""
43030;8;439;""
43031;9;439;""
43032;10;439;""
43033;11;439;""
43034;12;439;""
43035;13;439;""
43036;14;439;""
43037;15;439;""
43038;16;439;""
43039;17;439;""
43040;18;439;""
43041;19;439;""
43042;20;439;""
43043;21;439;""
43044;22;439;""
43045;23;439;""
43046;24;439;""
43047;25;439;""
43048;26;439;""
43049;27;439;""
43050;28;439;""
43051;29;439;""
43052;30;439;""
43053;31;439;""
43054;32;439;""
43055;33;439;""
43056;34;439;""
43057;35;439;""
43058;36;439;""
43059;37;439;""
43060;38;439;""
43061;39;439;""
43062;40;439;""
43063;41;439;""
43064;42;439;""
43065;43;439;""
43066;44;439;""
43067;45;439;""
43068;46;439;""
43069;47;439;""
43070;48;439;""
43071;49;439;""
43072;50;439;""
43073;51;439;""
43074;52;439;""
43075;53;439;""
43076;54;439;""
43077;55;439;""
43078;56;439;""
43079;57;439;""
43080;58;439;""
43081;59;439;""
43082;60;439;""
43083;61;439;""
43084;62;439;""
43085;63;439;""
43086;64;439;""
43087;65;439;""
43088;66;439;""
43089;67;439;""
43090;68;439;""
43091;69;439;""
43092;70;439;""
43093;71;439;""
43094;72;439;""
43095;73;439;""
43096;74;439;""
43097;75;439;""
43098;76;439;""
43099;77;439;""
43100;78;439;""
43101;79;439;""
43102;80;439;""
43103;81;439;""
43104;82;439;""
43105;83;439;""
43106;84;439;""
43107;85;439;""
43108;86;439;""
43109;87;439;""
43110;88;439;""
43111;89;439;""
43112;90;439;""
43113;91;439;""
43114;92;439;""
43115;93;439;""
43116;94;439;""
43117;95;439;""
43118;96;439;""
43119;97;439;""
43120;0;440;""
43121;1;440;""
43122;2;440;""
43123;3;440;""
43124;4;440;""
43125;5;440;""
43126;6;440;""
43127;7;440;""
43128;8;440;""
43129;9;440;""
43130;10;440;""
43131;11;440;""
43132;12;440;""
43133;13;440;""
43134;14;440;""
43135;15;440;""
43136;16;440;""
43137;17;440;""
43138;18;440;""
43139;19;440;""
43140;20;440;""
43141;21;440;""
43142;22;440;""
43143;23;440;""
43144;24;440;""
43145;25;440;""
43146;26;440;""
43147;27;440;""
43148;28;440;""
43149;29;440;""
43150;30;440;""
43151;31;440;""
43152;32;440;""
43153;33;440;""
43154;34;440;""
43155;35;440;""
43156;36;440;""
43157;37;440;""
43158;38;440;""
43159;39;440;""
43160;40;440;""
43161;41;440;""
43162;42;440;""
43163;43;440;""
43164;44;440;""
43165;45;440;""
43166;46;440;""
43167;47;440;""
43168;48;440;""
43169;49;440;""
43170;50;440;""
43171;51;440;""
43172;52;440;""
43173;53;440;""
43174;54;440;""
43175;55;440;""
43176;56;440;""
43177;57;440;""
43178;58;440;""
43179;59;440;""
43180;60;440;""
43181;61;440;""
43182;62;440;""
43183;63;440;""
43184;64;440;""
43185;65;440;""
43186;66;440;""
43187;67;440;""
43188;68;440;""
43189;69;440;""
43190;70;440;""
43191;71;440;""
43192;72;440;""
43193;73;440;""
43194;74;440;""
43195;75;440;""
43196;76;440;""
43197;77;440;""
43198;78;440;""
43199;79;440;""
43200;80;440;""
43201;81;440;""
43202;82;440;""
43203;83;440;""
43204;84;440;""
43205;85;440;""
43206;86;440;""
43207;87;440;""
43208;88;440;""
43209;89;440;""
43210;90;440;""
43211;91;440;""
43212;92;440;""
43213;93;440;""
43214;94;440;""
43215;95;440;""
43216;96;440;""
43217;97;440;""
43218;0;441;""
43219;1;441;""
43220;2;441;""
43221;3;441;""
43222;4;441;""
43223;5;441;""
43224;6;441;""
43225;7;441;""
43226;8;441;""
43227;9;441;""
43228;10;441;""
43229;11;441;""
43230;12;441;""
43231;13;441;""
43232;14;441;""
43233;15;441;""
43234;16;441;""
43235;17;441;""
43236;18;441;""
43237;19;441;""
43238;20;441;""
43239;21;441;""
43240;22;441;""
43241;23;441;""
43242;24;441;""
43243;25;441;""
43244;26;441;""
43245;27;441;""
43246;28;441;""
43247;29;441;""
43248;30;441;""
43249;31;441;""
43250;32;441;""
43251;33;441;""
43252;34;441;""
43253;35;441;""
43254;36;441;""
43255;37;441;""
43256;38;441;""
43257;39;441;""
43258;40;441;""
43259;41;441;""
43260;42;441;""
43261;43;441;""
43262;44;441;""
43263;45;441;""
43264;46;441;""
43265;47;441;""
43266;48;441;""
43267;49;441;""
43268;50;441;""
43269;51;441;""
43270;52;441;""
43271;53;441;""
43272;54;441;""
43273;55;441;""
43274;56;441;""
43275;57;441;""
43276;58;441;""
43277;59;441;""
43278;60;441;""
43279;61;441;""
43280;62;441;""
43281;63;441;""
43282;64;441;""
43283;65;441;""
43284;66;441;""
43285;67;441;""
43286;68;441;""
43287;69;441;""
43288;70;441;""
43289;71;441;""
43290;72;441;""
43291;73;441;""
43292;74;441;""
43293;75;441;""
43294;76;441;""
43295;77;441;""
43296;78;441;""
43297;79;441;""
43298;80;441;""
43299;81;441;""
43300;82;441;""
43301;83;441;""
43302;84;441;""
43303;85;441;""
43304;86;441;""
43305;87;441;""
43306;88;441;""
43307;89;441;""
43308;90;441;""
43309;91;441;""
43310;92;441;""
43311;93;441;""
43312;94;441;""
43313;95;441;""
43314;96;441;""
43315;97;441;""
43316;0;442;""
43317;1;442;""
43318;2;442;""
43319;3;442;""
43320;4;442;""
43321;5;442;""
43322;6;442;""
43323;7;442;""
43324;8;442;""
43325;9;442;""
43326;10;442;""
43327;11;442;""
43328;12;442;""
43329;13;442;""
43330;14;442;""
43331;15;442;""
43332;16;442;""
43333;17;442;""
43334;18;442;""
43335;19;442;""
43336;20;442;""
43337;21;442;""
43338;22;442;""
43339;23;442;""
43340;24;442;""
43341;25;442;""
43342;26;442;""
43343;27;442;""
43344;28;442;""
43345;29;442;""
43346;30;442;""
43347;31;442;""
43348;32;442;""
43349;33;442;""
43350;34;442;""
43351;35;442;""
43352;36;442;""
43353;37;442;""
43354;38;442;""
43355;39;442;""
43356;40;442;""
43357;41;442;""
43358;42;442;""
43359;43;442;""
43360;44;442;""
43361;45;442;""
43362;46;442;""
43363;47;442;""
43364;48;442;""
43365;49;442;""
43366;50;442;""
43367;51;442;""
43368;52;442;""
43369;53;442;""
43370;54;442;""
43371;55;442;""
43372;56;442;""
43373;57;442;""
43374;58;442;""
43375;59;442;""
43376;60;442;""
43377;61;442;""
43378;62;442;""
43379;63;442;""
43380;64;442;""
43381;65;442;""
43382;66;442;""
43383;67;442;""
43384;68;442;""
43385;69;442;""
43386;70;442;""
43387;71;442;""
43388;72;442;""
43389;73;442;""
43390;74;442;""
43391;75;442;""
43392;76;442;""
43393;77;442;""
43394;78;442;""
43395;79;442;""
43396;80;442;""
43397;81;442;""
43398;82;442;""
43399;83;442;""
43400;84;442;""
43401;85;442;""
43402;86;442;""
43403;87;442;""
43404;88;442;""
43405;89;442;""
43406;90;442;""
43407;91;442;""
43408;92;442;""
43409;93;442;""
43410;94;442;""
43411;95;442;""
43412;96;442;""
43413;97;442;""
43414;0;443;""
43415;1;443;""
43416;2;443;""
43417;3;443;""
43418;4;443;""
43419;5;443;""
43420;6;443;""
43421;7;443;""
43422;8;443;""
43423;9;443;""
43424;10;443;""
43425;11;443;""
43426;12;443;""
43427;13;443;""
43428;14;443;""
43429;15;443;""
43430;16;443;""
43431;17;443;""
43432;18;443;""
43433;19;443;""
43434;20;443;""
43435;21;443;""
43436;22;443;""
43437;23;443;""
43438;24;443;""
43439;25;443;""
43440;26;443;""
43441;27;443;""
43442;28;443;""
43443;29;443;""
43444;30;443;""
43445;31;443;""
43446;32;443;""
43447;33;443;""
43448;34;443;""
43449;35;443;""
43450;36;443;""
43451;37;443;""
43452;38;443;""
43453;39;443;""
43454;40;443;""
43455;41;443;""
43456;42;443;""
43457;43;443;""
43458;44;443;""
43459;45;443;""
43460;46;443;""
43461;47;443;""
43462;48;443;""
43463;49;443;""
43464;50;443;""
43465;51;443;""
43466;52;443;""
43467;53;443;""
43468;54;443;""
43469;55;443;""
43470;56;443;""
43471;57;443;""
43472;58;443;""
43473;59;443;""
43474;60;443;""
43475;61;443;""
43476;62;443;""
43477;63;443;""
43478;64;443;""
43479;65;443;""
43480;66;443;""
43481;67;443;""
43482;68;443;""
43483;69;443;""
43484;70;443;""
43485;71;443;""
43486;72;443;""
43487;73;443;""
43488;74;443;""
43489;75;443;""
43490;76;443;""
43491;77;443;""
43492;78;443;""
43493;79;443;""
43494;80;443;""
43495;81;443;""
43496;82;443;""
43497;83;443;""
43498;84;443;""
43499;85;443;""
43500;86;443;""
43501;87;443;""
43502;88;443;""
43503;89;443;""
43504;90;443;""
43505;91;443;""
43506;92;443;""
43507;93;443;""
43508;94;443;""
43509;95;443;""
43510;96;443;""
43511;97;443;""
43512;0;444;""
43513;1;444;""
43514;2;444;""
43515;3;444;""
43516;4;444;""
43517;5;444;""
43518;6;444;""
43519;7;444;""
43520;8;444;""
43521;9;444;""
43522;10;444;""
43523;11;444;""
43524;12;444;""
43525;13;444;""
43526;14;444;""
43527;15;444;""
43528;16;444;""
43529;17;444;""
43530;18;444;""
43531;19;444;""
43532;20;444;""
43533;21;444;""
43534;22;444;""
43535;23;444;""
43536;24;444;""
43537;25;444;""
43538;26;444;""
43539;27;444;""
43540;28;444;""
43541;29;444;""
43542;30;444;""
43543;31;444;""
43544;32;444;""
43545;33;444;""
43546;34;444;""
43547;35;444;""
43548;36;444;""
43549;37;444;""
43550;38;444;""
43551;39;444;""
43552;40;444;""
43553;41;444;""
43554;42;444;""
43555;43;444;""
43556;44;444;""
43557;45;444;""
43558;46;444;""
43559;47;444;""
43560;48;444;""
43561;49;444;""
43562;50;444;""
43563;51;444;""
43564;52;444;""
43565;53;444;""
43566;54;444;""
43567;55;444;""
43568;56;444;""
43569;57;444;""
43570;58;444;""
43571;59;444;""
43572;60;444;""
43573;61;444;""
43574;62;444;""
43575;63;444;""
43576;64;444;""
43577;65;444;""
43578;66;444;""
43579;67;444;""
43580;68;444;""
43581;69;444;""
43582;70;444;""
43583;71;444;""
43584;72;444;""
43585;73;444;""
43586;74;444;""
43587;75;444;""
43588;76;444;""
43589;77;444;""
43590;78;444;""
43591;79;444;""
43592;80;444;""
43593;81;444;""
43594;82;444;""
43595;83;444;""
43596;84;444;""
43597;85;444;""
43598;86;444;""
43599;87;444;""
43600;88;444;""
43601;89;444;""
43602;90;444;""
43603;91;444;""
43604;92;444;""
43605;93;444;""
43606;94;444;""
43607;95;444;""
43608;96;444;""
43609;97;444;""
43610;0;445;""
43611;1;445;""
43612;2;445;""
43613;3;445;""
43614;4;445;""
43615;5;445;""
43616;6;445;""
43617;7;445;""
43618;8;445;""
43619;9;445;""
43620;10;445;""
43621;11;445;""
43622;12;445;""
43623;13;445;""
43624;14;445;""
43625;15;445;""
43626;16;445;""
43627;17;445;""
43628;18;445;""
43629;19;445;""
43630;20;445;""
43631;21;445;""
43632;22;445;""
43633;23;445;""
43634;24;445;""
43635;25;445;""
43636;26;445;""
43637;27;445;""
43638;28;445;""
43639;29;445;""
43640;30;445;""
43641;31;445;""
43642;32;445;""
43643;33;445;""
43644;34;445;""
43645;35;445;""
43646;36;445;""
43647;37;445;""
43648;38;445;""
43649;39;445;""
43650;40;445;""
43651;41;445;""
43652;42;445;""
43653;43;445;""
43654;44;445;""
43655;45;445;""
43656;46;445;""
43657;47;445;""
43658;48;445;""
43659;49;445;""
43660;50;445;""
43661;51;445;""
43662;52;445;""
43663;53;445;""
43664;54;445;""
43665;55;445;""
43666;56;445;""
43667;57;445;""
43668;58;445;""
43669;59;445;""
43670;60;445;""
43671;61;445;""
43672;62;445;""
43673;63;445;""
43674;64;445;""
43675;65;445;""
43676;66;445;""
43677;67;445;""
43678;68;445;""
43679;69;445;""
43680;70;445;""
43681;71;445;""
43682;72;445;""
43683;73;445;""
43684;74;445;""
43685;75;445;""
43686;76;445;""
43687;77;445;""
43688;78;445;""
43689;79;445;""
43690;80;445;""
43691;81;445;""
43692;82;445;""
43693;83;445;""
43694;84;445;""
43695;85;445;""
43696;86;445;""
43697;87;445;""
43698;88;445;""
43699;89;445;""
43700;90;445;""
43701;91;445;""
43702;92;445;""
43703;93;445;""
43704;94;445;""
43705;95;445;""
43706;96;445;""
43707;97;445;""
43708;0;446;""
43709;1;446;""
43710;2;446;""
43711;3;446;""
43712;4;446;""
43713;5;446;""
43714;6;446;""
43715;7;446;""
43716;8;446;""
43717;9;446;""
43718;10;446;""
43719;11;446;""
43720;12;446;""
43721;13;446;""
43722;14;446;""
43723;15;446;""
43724;16;446;""
43725;17;446;""
43726;18;446;""
43727;19;446;""
43728;20;446;""
43729;21;446;""
43730;22;446;""
43731;23;446;""
43732;24;446;""
43733;25;446;""
43734;26;446;""
43735;27;446;""
43736;28;446;""
43737;29;446;""
43738;30;446;""
43739;31;446;""
43740;32;446;""
43741;33;446;""
43742;34;446;""
43743;35;446;""
43744;36;446;""
43745;37;446;""
43746;38;446;""
43747;39;446;""
43748;40;446;""
43749;41;446;""
43750;42;446;""
43751;43;446;""
43752;44;446;""
43753;45;446;""
43754;46;446;""
43755;47;446;""
43756;48;446;""
43757;49;446;""
43758;50;446;""
43759;51;446;""
43760;52;446;""
43761;53;446;""
43762;54;446;""
43763;55;446;""
43764;56;446;""
43765;57;446;""
43766;58;446;""
43767;59;446;""
43768;60;446;""
43769;61;446;""
43770;62;446;""
43771;63;446;""
43772;64;446;""
43773;65;446;""
43774;66;446;""
43775;67;446;""
43776;68;446;""
43777;69;446;""
43778;70;446;""
43779;71;446;""
43780;72;446;""
43781;73;446;""
43782;74;446;""
43783;75;446;""
43784;76;446;""
43785;77;446;""
43786;78;446;""
43787;79;446;""
43788;80;446;""
43789;81;446;""
43790;82;446;""
43791;83;446;""
43792;84;446;""
43793;85;446;""
43794;86;446;""
43795;87;446;""
43796;88;446;""
43797;89;446;""
43798;90;446;""
43799;91;446;""
43800;92;446;""
43801;93;446;""
43802;94;446;""
43803;95;446;""
43804;96;446;""
43805;97;446;""
43806;0;447;""
43807;1;447;""
43808;2;447;""
43809;3;447;""
43810;4;447;""
43811;5;447;""
43812;6;447;""
43813;7;447;""
43814;8;447;""
43815;9;447;""
43816;10;447;""
43817;11;447;""
43818;12;447;""
43819;13;447;""
43820;14;447;""
43821;15;447;""
43822;16;447;""
43823;17;447;""
43824;18;447;""
43825;19;447;""
43826;20;447;""
43827;21;447;""
43828;22;447;""
43829;23;447;""
43830;24;447;""
43831;25;447;""
43832;26;447;""
43833;27;447;""
43834;28;447;""
43835;29;447;""
43836;30;447;""
43837;31;447;""
43838;32;447;""
43839;33;447;""
43840;34;447;""
43841;35;447;""
43842;36;447;""
43843;37;447;""
43844;38;447;""
43845;39;447;""
43846;40;447;""
43847;41;447;""
43848;42;447;""
43849;43;447;""
43850;44;447;""
43851;45;447;""
43852;46;447;""
43853;47;447;""
43854;48;447;""
43855;49;447;""
43856;50;447;""
43857;51;447;""
43858;52;447;""
43859;53;447;""
43860;54;447;""
43861;55;447;""
43862;56;447;""
43863;57;447;""
43864;58;447;""
43865;59;447;""
43866;60;447;""
43867;61;447;""
43868;62;447;""
43869;63;447;""
43870;64;447;""
43871;65;447;""
43872;66;447;""
43873;67;447;""
43874;68;447;""
43875;69;447;""
43876;70;447;""
43877;71;447;""
43878;72;447;""
43879;73;447;""
43880;74;447;""
43881;75;447;""
43882;76;447;""
43883;77;447;""
43884;78;447;""
43885;79;447;""
43886;80;447;""
43887;81;447;""
43888;82;447;""
43889;83;447;""
43890;84;447;""
43891;85;447;""
43892;86;447;""
43893;87;447;""
43894;88;447;""
43895;89;447;""
43896;90;447;""
43897;91;447;""
43898;92;447;""
43899;93;447;""
43900;94;447;""
43901;95;447;""
43902;96;447;""
43903;97;447;""
43904;0;448;""
43905;1;448;""
43906;2;448;""
43907;3;448;""
43908;4;448;""
43909;5;448;""
43910;6;448;""
43911;7;448;""
43912;8;448;""
43913;9;448;""
43914;10;448;""
43915;11;448;""
43916;12;448;""
43917;13;448;""
43918;14;448;""
43919;15;448;""
43920;16;448;""
43921;17;448;""
43922;18;448;""
43923;19;448;""
43924;20;448;""
43925;21;448;""
43926;22;448;""
43927;23;448;""
43928;24;448;""
43929;25;448;""
43930;26;448;""
43931;27;448;""
43932;28;448;""
43933;29;448;""
43934;30;448;""
43935;31;448;""
43936;32;448;""
43937;33;448;""
43938;34;448;""
43939;35;448;""
43940;36;448;""
43941;37;448;""
43942;38;448;""
43943;39;448;""
43944;40;448;""
43945;41;448;""
43946;42;448;""
43947;43;448;""
43948;44;448;""
43949;45;448;""
43950;46;448;""
43951;47;448;""
43952;48;448;""
43953;49;448;""
43954;50;448;""
43955;51;448;""
43956;52;448;""
43957;53;448;""
43958;54;448;""
43959;55;448;""
43960;56;448;""
43961;57;448;""
43962;58;448;""
43963;59;448;""
43964;60;448;""
43965;61;448;""
43966;62;448;""
43967;63;448;""
43968;64;448;""
43969;65;448;""
43970;66;448;""
43971;67;448;""
43972;68;448;""
43973;69;448;""
43974;70;448;""
43975;71;448;""
43976;72;448;""
43977;73;448;""
43978;74;448;""
43979;75;448;""
43980;76;448;""
43981;77;448;""
43982;78;448;""
43983;79;448;""
43984;80;448;""
43985;81;448;""
43986;82;448;""
43987;83;448;""
43988;84;448;""
43989;85;448;""
43990;86;448;""
43991;87;448;""
43992;88;448;""
43993;89;448;""
43994;90;448;""
43995;91;448;""
43996;92;448;""
43997;93;448;""
43998;94;448;""
43999;95;448;""
44000;96;448;""
44001;97;448;""
44002;0;449;""
44003;1;449;""
44004;2;449;""
44005;3;449;""
44006;4;449;""
44007;5;449;""
44008;6;449;""
44009;7;449;""
44010;8;449;""
44011;9;449;""
44012;10;449;""
44013;11;449;""
44014;12;449;""
44015;13;449;""
44016;14;449;""
44017;15;449;""
44018;16;449;""
44019;17;449;""
44020;18;449;""
44021;19;449;""
44022;20;449;""
44023;21;449;""
44024;22;449;""
44025;23;449;""
44026;24;449;""
44027;25;449;""
44028;26;449;""
44029;27;449;""
44030;28;449;""
44031;29;449;""
44032;30;449;""
44033;31;449;""
44034;32;449;""
44035;33;449;""
44036;34;449;""
44037;35;449;""
44038;36;449;""
44039;37;449;""
44040;38;449;""
44041;39;449;""
44042;40;449;""
44043;41;449;""
44044;42;449;""
44045;43;449;""
44046;44;449;""
44047;45;449;""
44048;46;449;""
44049;47;449;""
44050;48;449;""
44051;49;449;""
44052;50;449;""
44053;51;449;""
44054;52;449;""
44055;53;449;""
44056;54;449;""
44057;55;449;""
44058;56;449;""
44059;57;449;""
44060;58;449;""
44061;59;449;""
44062;60;449;""
44063;61;449;""
44064;62;449;""
44065;63;449;""
44066;64;449;""
44067;65;449;""
44068;66;449;""
44069;67;449;""
44070;68;449;""
44071;69;449;""
44072;70;449;""
44073;71;449;""
44074;72;449;""
44075;73;449;""
44076;74;449;""
44077;75;449;""
44078;76;449;""
44079;77;449;""
44080;78;449;""
44081;79;449;""
44082;80;449;""
44083;81;449;""
44084;82;449;""
44085;83;449;""
44086;84;449;""
44087;85;449;""
44088;86;449;""
44089;87;449;""
44090;88;449;""
44091;89;449;""
44092;90;449;""
44093;91;449;""
44094;92;449;""
44095;93;449;""
44096;94;449;""
44097;95;449;""
